#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
34.00,14.22,13.32,19.26,428,14.19,42.55,absorption,164735,0,
33.94,14.22,13.32,19.29,511,14.19,45.08,absorption,166399,0,
33.94,14.22,13.32,19.37,448,14.22,41.91,absorption,168063,0,
33.94,14.22,13.32,19.35,431,14.25,44.97,absorption,169727,0,
33.94,14.22,13.32,19.55,512,14.25,41.07,absorption,171391,0,
33.94,14.22,13.32,19.37,420,14.28,45.33,absorption,173055,0,
34.00,14.22,13.32,19.63,429,14.31,40.84,absorption,174719,0,
33.94,14.22,13.32,19.49,510,14.31,45.07,absorption,176383,0,
33.94,14.22,13.32,19.57,430,14.31,41.26,absorption,178047,0,
33.94,14.22,13.32,19.49,512,14.28,44.93,absorption,179711,0,
33.94,14.22,13.32,19.52,511,14.28,41.11,absorption,181375,0,
34.00,14.22,13.32,19.43,512,14.25,45.49,absorption,183039,0,
34.00,14.22,13.32,19.52,427,14.28,41.13,absorption,184704,0,
34.00,14.22,13.32,19.46,512,14.25,44.83,absorption,186368,0,
34.00,14.22,13.32,19.63,423,14.31,40.34,absorption,188032,0,
34.00,14.22,13.32,19.57,429,14.28,44.57,absorption,189696,0,
34.00,14.22,13.32,19.69,511,14.28,40.76,absorption,191360,0,
34.00,14.22,13.32,19.55,427,14.31,43.72,absorption,193024,0,
34.00,14.22,13.32,19.72,510,14.28,41.14,absorption,194688,0,
34.06,14.22,13.32,19.55,511,14.31,43.55,absorption,196352,0,
34.00,14.22,13.32,19.75,428,14.31,40.96,absorption,198016,0,
34.00,14.22,13.32,19.63,512,14.31,43.38,absorption,199680,0,
33.94,14.22,13.32,19.72,419,14.31,40.09,absorption,201344,0,
34.00,14.22,13.32,19.69,509,14.31,43.73,absorption,203008,0,
33.94,14.22,13.32,19.75,511,14.31,39.89,absorption,204672,0,
33.94,14.22,13.32,19.66,428,14.31,44.24,absorption,206336,0,
33.94,14.22,13.32,19.80,511,14.31,39.16,absorption,208000,0,
33.94,14.22,13.32,19.60,425,14.28,44.07,absorption,209664,0,
34.00,14.22,13.32,19.80,428,14.31,39.69,absorption,211328,0,
34.00,14.22,13.32,19.66,512,14.28,43.37,absorption,212992,0,
33.94,14.22,13.32,19.80,426,14.31,39.54,absorption,214656,0,
34.00,14.22,13.32,19.69,512,14.28,43.22,absorption,216320,0,
34.00,14.22,13.32,19.69,511,14.28,40.10,absorption,217984,0,
34.00,14.22,13.32,19.63,431,14.25,42.54,absorption,219648,0,
34.00,14.22,13.32,19.69,511,14.25,40.68,absorption,221312,0,
34.00,14.22,13.32,19.69,430,14.25,41.89,absorption,222976,0,
34.00,14.22,13.32,19.66,510,14.25,41.30,absorption,224640,0,
34.00,14.22,13.32,19.55,421,14.25,41.97,absorption,226304,0,
34.00,14.22,13.32,19.77,431,14.25,39.99,absorption,227968,0,
34.00,14.22,13.32,19.57,512,14.22,42.46,absorption,229632,0,
34.00,14.22,13.32,19.57,429,14.22,40.64,absorption,231296,0,
33.94,14.22,13.32,19.55,510,14.19,42.57,absorption,232960,0,
33.94,14.22,13.32,19.52,510,14.19,40.78,absorption,234624,0,
33.94,14.22,13.32,19.43,433,14.19,42.74,absorption,236288,0,
33.94,14.22,13.32,19.57,511,14.19,40.97,absorption,237952,0,
33.94,14.22,13.32,19.49,417,14.19,41.56,absorption,239616,0,
33.88,14.22,13.32,19.55,436,14.19,41.59,absorption,241280,0,
33.94,14.22,13.32,19.49,509,14.19,42.32,absorption,242944,0,
33.94,14.22,13.32,19.55,432,14.19,40.41,absorption,244608,0,
33.94,14.22,13.32,19.52,510,14.19,42.94,absorption,246272,0,
33.88,14.22,13.32,19.52,512,14.22,40.47,absorption,247936,0,
33.81,14.22,13.32,19.49,435,14.19,42.99,absorption,249600,0,
33.88,14.22,13.32,19.60,511,14.19,40.53,absorption,251264,0,
33.88,14.22,13.32,19.49,510,14.19,42.35,absorption,252928,0,
33.81,14.22,13.32,19.57,433,14.22,41.12,absorption,254592,0,
33.81,14.22,13.32,19.52,511,14.19,42.38,absorption,256256,0,
33.88,14.22,13.32,19.52,422,14.22,41.15,absorption,257920,0,
33.88,14.22,13.32,19.63,432,14.22,41.71,absorption,259584,0,
33.81,14.22,13.32,19.57,511,14.22,41.71,absorption,261248,0,
33.81,14.22,13.32,19.52,433,14.22,41.71,absorption,262912,0,
33.81,14.22,13.32,19.57,512,14.19,41.71,absorption,264576,0,
33.88,14.22,13.32,19.46,494,14.22,41.71,absorption,266240,0,
33.88,14.22,13.32,19.55,434,14.22,41.71,absorption,267904,0,
33.88,14.22,13.32,19.52,511,14.19,41.71,absorption,269568,0,
33.94,14.22,13.32,19.49,431,14.19,41.70,absorption,271232,0,
34.00,14.22,13.32,19.57,510,14.22,41.70,absorption,272896,0,
34.00,14.22,13.32,19.49,512,14.22,41.69,absorption,274560,0,
34.00,14.22,13.32,19.46,439,14.19,42.39,absorption,276224,0,
34.00,14.22,13.32,19.46,510,14.19,41.86,absorption,277888,0,
34.00,14.22,13.32,19.43,435,14.19,41.88,absorption,279553,0,
34.00,14.22,13.32,19.46,512,14.19,42.61,absorption,281217,0,
34.00,14.22,13.32,19.43,512,14.19,41.40,absorption,282881,0,
34.00,14.22,13.32,19.46,437,14.19,42.69,absorption,284545,0,
33.94,14.22,13.32,19.49,510,14.19,41.49,absorption,286209,0,
33.94,14.22,13.32,19.43,431,14.19,42.07,absorption,287873,0,
34.00,14.22,13.32,19.46,512,14.19,42.10,absorption,289537,0,
34.00,14.22,13.32,19.40,511,14.19,42.12,absorption,291201,0,
34.00,14.22,13.32,19.40,437,14.19,42.15,absorption,292865,0,
34.00,14.22,13.32,19.35,511,14.19,43.57,absorption,294529,0,
34.00,14.22,13.32,19.40,426,14.19,41.13,absorption,296193,0,
34.00,14.22,13.32,19.40,510,14.17,42.98,absorption,297857,0,
34.00,14.22,13.32,19.40,511,14.17,41.77,absorption,299521,0,
34.06,14.22,13.32,19.37,441,14.19,43.05,absorption,301185,0,
34.06,14.22,13.32,19.46,510,14.19,41.84,absorption,302849,0,
34.13,14.22,13.32,19.35,433,14.19,43.13,absorption,304513,0,
34.13,14.22,13.32,19.46,512,14.19,41.91,absorption,306177,0,
34.19,14.22,13.32,19.32,438,14.19,43.19,absorption,307841,0,
34.19,14.22,13.32,19.40,510,14.17,41.98,absorption,309505,0,
34.19,14.22,13.32,19.40,512,14.19,42.56,absorption,311170,0,
34.25,14.21,13.31,19.35,431,14.17,42.58,absorption,312834,0,
34.31,14.21,13.31,19.43,510,14.19,42.60,absorption,314498,0,
34.31,14.21,13.31,19.37,438,14.19,42.62,absorption,316162,0,
34.31,14.21,13.31,19.40,511,14.17,42.63,absorption,317827,0,
34.31,14.21,13.31,19.40,439,14.19,42.65,absorption,319491,0,
34.38,14.21,13.31,19.40,511,14.19,42.67,absorption,321155,0,
34.38,14.21,13.31,19.43,436,14.19,41.98,absorption,322819,0,
34.38,14.21,13.31,19.37,512,14.19,43.24,absorption,324483,0,
34.38,14.21,13.31,19.40,440,14.19,41.99,absorption,326147,0,
34.44,14.21,13.31,19.32,428,14.22,43.24,absorption,327812,0,
34.44,14.21,13.31,19.46,511,14.19,42.00,absorption,329476,0,
34.44,14.21,13.31,19.40,439,14.22,42.54,absorption,331140,0,
34.44,14.21,13.31,19.40,510,14.19,42.53,absorption,332804,0,
34.50,14.21,13.31,19.40,441,14.19,43.22,absorption,334468,0,
34.44,14.21,13.31,19.37,427,14.22,41.98,absorption,336133,0,
34.50,14.21,13.31,19.40,511,14.19,43.23,absorption,337797,0,
34.50,14.21,13.31,19.37,438,14.19,41.98,absorption,339461,0,
34.50,14.21,13.31,19.43,513,14.19,42.52,absorption,341125,0,
34.50,14.21,13.31,19.43,509,14.22,42.51,absorption,342790,0,
34.50,14.21,13.31,19.32,441,14.19,43.20,absorption,344454,0,
34.56,14.21,13.31,19.32,511,14.19,42.66,absorption,346118,0,
34.56,14.21,13.31,19.35,512,14.19,43.37,absorption,347783,0,
34.50,14.21,13.31,19.29,441,14.19,42.15,absorption,349447,0,
34.56,14.21,13.31,19.29,511,14.17,43.42,absorption,351111,0,
34.56,14.21,13.31,19.35,510,14.17,42.20,absorption,352775,0,
34.56,14.21,13.31,19.20,444,14.17,43.48,absorption,354440,0,
34.56,14.21,13.31,19.26,510,14.14,42.96,absorption,356104,0,
34.56,14.21,13.31,19.29,512,14.17,43.00,absorption,357768,0,
34.56,14.21,13.31,19.17,443,14.17,43.75,absorption,359433,0,
34.50,14.21,13.31,19.23,510,14.14,42.56,absorption,361097,0,
34.44,14.21,13.31,19.26,510,14.14,43.87,absorption,362761,0,
34.44,14.21,13.31,19.26,442,14.17,42.68,absorption,364426,0,
34.44,14.21,13.31,19.17,512,14.17,43.99,absorption,366090,0,
34.44,14.21,13.31,19.29,512,14.14,42.80,absorption,367754,0,
34.44,14.21,13.31,19.17,443,14.14,44.11,absorption,369418,0,
34.38,14.21,13.31,19.20,511,14.14,42.93,absorption,371083,0,
34.44,14.21,13.31,19.17,442,14.14,44.23,absorption,372747,0,
34.44,14.21,13.31,19.14,511,14.17,43.74,absorption,374411,0,
34.38,14.21,13.31,19.17,493,14.14,43.81,absorption,376075,0,
34.38,14.21,13.31,19.12,444,14.14,43.89,absorption,377739,0,
34.44,14.21,13.31,19.12,438,14.14,43.96,absorption,379404,0,
34.44,14.21,13.31,19.17,513,14.14,44.03,absorption,381068,0,
34.38,14.21,13.31,19.14,510,14.14,44.11,absorption,382733,0,
34.38,14.21,13.31,19.14,446,14.14,43.49,absorption,384397,0,
34.38,14.21,13.31,19.06,442,14.17,44.79,absorption,386061,0,
34.38,14.21,13.31,19.14,511,14.17,43.61,absorption,387726,0,
34.38,14.21,13.31,19.14,511,14.17,44.91,absorption,389390,0,
34.44,14.21,13.31,19.14,444,14.17,43.72,absorption,391055,0,
34.44,14.21,13.31,19.09,443,14.17,44.33,absorption,392719,0,
34.44,14.21,13.31,19.14,512,14.17,44.37,absorption,394383,0,
34.50,14.21,13.31,19.20,511,14.17,44.41,absorption,396048,0,
34.50,14.21,13.31,19.17,511,14.17,44.45,absorption,397712,0,
34.50,14.21,13.31,19.12,444,14.19,44.49,absorption,399377,0,
34.50,14.21,13.31,19.14,434,14.19,44.54,absorption,401041,0,
34.56,14.21,13.31,19.23,511,14.17,43.88,absorption,402705,0,
34.50,14.21,13.31,19.17,510,14.19,45.16,absorption,404370,0,
34.50,14.21,13.31,19.17,445,14.17,43.94,absorption,406034,0,
34.50,14.21,13.31,19.06,444,14.19,45.22,absorption,407699,0,
34.50,14.21,13.31,19.12,434,14.19,44.00,absorption,409363,0,
34.56,14.21,13.31,19.12,511,14.17,45.27,absorption,411028,0,
34.56,14.21,13.31,19.17,512,14.17,44.05,absorption,412692,0,
34.56,14.21,13.31,19.06,446,14.17,45.33,absorption,414356,0,
34.56,14.21,13.31,19.03,444,14.17,44.81,absorption,416021,0,
34.56,14.21,13.31,19.06,451,14.17,44.85,absorption,417685,0,
34.56,14.21,13.31,19.09,512,14.17,44.89,absorption,419350,0,
34.50,14.21,13.31,19.09,512,14.14,44.94,absorption,421014,0,
34.50,14.21,13.31,19.03,447,14.14,44.99,absorption,422678,0,
34.44,14.21,13.31,18.94,443,14.17,46.44,absorption,424343,0,
34.38,14.21,13.31,19.06,511,14.14,44.02,absorption,426007,0,
34.38,14.21,13.31,19.03,512,14.14,45.89,absorption,427672,0,
34.38,14.21,13.31,18.97,445,14.14,44.70,absorption,429336,0,
34.31,14.21,13.31,19.00,511,14.14,46.01,absorption,431000,0,
34.25,14.21,13.31,19.00,447,14.14,45.53,absorption,432664,0,
34.31,14.21,13.31,18.97,509,14.14,45.61,absorption,434328,0,
34.25,14.21,13.31,19.03,511,14.14,45.69,absorption,435993,0,
34.31,14.21,13.31,18.97,444,14.14,45.06,absorption,437657,0,
34.25,14.21,13.31,19.00,511,14.14,46.37,absorption,439321,0,
34.19,14.22,13.32,18.97,445,14.17,45.20,absorption,440985,0,
34.06,14.22,13.32,19.00,511,14.17,46.51,absorption,442649,0,
34.13,14.22,13.32,18.97,434,14.17,45.33,absorption,444313,0,
34.13,14.22,13.32,19.00,447,14.17,45.95,absorption,445977,0,
34.06,14.22,13.32,18.97,510,14.19,46.70,absorption,447641,0,
34.13,14.22,13.32,19.06,447,14.17,44.81,absorption,449305,0,
34.13,14.22,13.32,19.03,510,14.19,46.66,absorption,450970,0,
34.13,14.22,13.32,19.06,445,14.19,45.45,absorption,452634,0,
34.19,14.22,13.32,19.06,511,14.19,46.03,absorption,454298,0,
34.13,14.22,13.32,19.09,463,14.19,46.05,absorption,455962,0,
34.19,14.22,13.32,19.06,420,14.22,45.37,absorption,457626,0,
34.19,14.22,13.32,19.09,510,14.19,46.63,absorption,459291,0,
34.25,14.21,13.31,19.09,444,14.22,45.38,absorption,460955,0,
34.25,14.21,13.31,19.03,511,14.22,46.63,absorption,462619,0,
34.31,14.21,13.31,19.12,454,14.22,45.39,absorption,464283,0,
34.38,14.21,13.31,19.00,445,14.22,46.64,absorption,465949,0,
34.38,14.21,13.31,19.06,510,14.22,46.09,absorption,467613,0,
34.38,14.21,13.31,19.09,448,14.17,45.41,absorption,469277,0,
34.38,14.21,13.31,19.03,444,14.22,45.97,absorption,470941,0,
34.31,14.21,13.31,19.06,511,14.22,45.95,absorption,472606,0,
34.31,14.21,13.31,19.03,444,14.22,45.95,absorption,474270,0,
34.19,14.21,13.31,19.03,511,14.22,45.94,absorption,475934,0,
34.19,14.22,13.32,19.06,445,14.19,45.94,absorption,477598,0,
34.13,14.22,13.32,19.03,511,14.19,46.64,absorption,479262,0,
34.13,14.22,13.32,19.00,447,14.19,46.11,absorption,480926,0,
34.06,14.22,13.32,19.00,510,14.19,46.13,absorption,482590,0,
34.06,14.22,13.32,18.94,446,14.19,46.16,absorption,484254,0,
34.06,14.22,13.32,19.00,512,14.17,46.88,absorption,485919,0,
34.06,14.22,13.32,18.94,511,14.17,45.68,absorption,487583,0,
34.06,14.22,13.32,18.97,448,14.14,46.97,absorption,489247,0,
34.06,14.22,13.32,19.00,513,14.17,45.75,absorption,490911,0,
34.00,14.22,13.32,18.94,447,14.17,47.05,absorption,492575,0,
34.00,14.22,13.32,19.00,511,14.14,46.54,absorption,494239,0,
34.06,14.22,13.32,18.92,445,14.19,45.89,absorption,495903,0,
34.00,14.22,13.32,18.97,512,14.17,47.17,absorption,497567,0,
34.06,14.22,13.32,18.94,446,14.19,45.96,absorption,499231,0,
34.06,14.22,13.32,18.97,511,14.19,47.25,absorption,500895,0,
34.06,14.22,13.32,18.94,439,14.19,46.04,absorption,502559,0,
34.06,14.22,13.32,18.97,504,14.19,47.33,absorption,504223,0,
34.06,14.22,13.32,18.94,441,14.19,46.11,absorption,505888,0,
34.13,14.22,13.32,19.03,512,14.19,46.70,absorption,507552,0,
34.06,14.22,13.32,18.94,444,14.19,46.72,absorption,509216,0,
34.13,14.22,13.32,18.97,511,14.19,46.74,absorption,510880,0,
34.13,14.22,13.32,19.00,446,14.22,46.76,absorption,512544,0,
34.13,14.22,13.32,18.97,417,14.22,46.09,absorption,514209,0,
34.13,14.22,13.32,19.03,509,14.22,47.34,absorption,515873,0,
34.06,14.22,13.32,18.97,442,14.22,46.11,absorption,517537,0,
34.06,14.22,13.32,19.06,512,14.19,46.67,absorption,519201,0,
34.06,14.22,13.32,18.97,422,14.22,46.66,absorption,520865,0,
34.00,14.22,13.32,19.06,446,14.22,46.66,absorption,522529,0,
34.00,14.22,13.32,19.03,513,14.25,46.66,absorption,524193,0,
34.00,14.22,13.32,19.06,444,14.22,46.66,absorption,525857,0,
34.00,14.22,13.32,19.06,511,14.22,46.66,absorption,527522,0,
34.06,14.22,13.32,19.06,445,14.25,46.65,absorption,529186,0,
34.06,14.22,13.32,19.09,512,14.25,45.94,absorption,530850,0,
34.00,14.22,13.32,19.06,444,14.25,46.48,absorption,532514,0,
33.94,14.22,13.32,19.09,508,14.25,46.45,absorption,534178,0,
33.94,14.22,13.32,19.00,424,14.25,46.43,absorption,535842,0,
33.88,14.22,13.32,19.00,447,14.22,47.10,absorption,537506,0,
33.81,14.22,13.32,19.00,512,14.22,46.55,absorption,539170,0,
33.88,14.22,13.32,18.97,441,14.22,46.55,absorption,540834,0,
33.81,14.22,13.32,19.03,445,14.22,46.55,absorption,542498,0,
33.88,14.22,13.32,19.06,512,14.22,46.55,absorption,544162,0,
33.81,14.22,13.32,19.00,488,14.22,46.55,absorption,545826,0,
33.81,14.22,13.32,19.03,446,14.22,46.55,absorption,547490,0,
33.81,14.22,13.32,19.06,511,14.22,46.55,absorption,549154,0,
33.88,14.22,13.32,19.00,441,14.25,46.55,absorption,550818,0,
33.81,14.22,13.32,19.09,444,14.19,46.55,absorption,552482,0,
33.88,14.22,13.32,19.09,511,14.22,45.85,absorption,554146,0,
33.94,14.22,13.32,19.00,442,14.25,47.08,absorption,555810,0,
33.94,14.22,13.32,19.12,512,14.25,46.51,absorption,557474,0,
33.94,14.22,13.32,19.06,415,14.25,45.80,absorption,559138,0,
33.88,14.22,13.32,19.12,443,14.25,47.04,absorption,560802,0,
33.94,14.22,13.32,19.12,511,14.25,45.78,absorption,562466,0,
33.94,14.22,13.32,19.09,442,14.25,46.32,absorption,564130,0,
33.88,14.22,13.32,19.17,510,14.28,46.29,absorption,565794,0,
33.81,14.22,13.32,19.17,510,14.28,45.57,absorption,567458,0,
33.81,14.22,13.32,19.14,439,14.28,46.07,absorption,569122,0,
33.81,14.22,13.32,19.17,444,14.28,46.01,absorption,570785,0,
33.88,14.22,13.32,19.23,513,14.28,45.96,absorption,572449,0,
33.81,14.22,13.32,19.17,510,14.28,45.90,absorption,574113,0,
33.81,14.22,13.32,19.12,511,14.28,46.55,absorption,575777,0,
33.88,14.22,13.32,19.14,420,14.28,45.26,absorption,577441,0,
33.81,14.22,13.32,19.14,440,14.28,46.47,absorption,579104,0,
33.81,14.22,13.32,19.14,443,14.25,45.18,absorption,580768,0,
33.75,14.22,13.32,19.14,443,14.25,46.39,absorption,582432,0,
33.75,14.22,13.32,19.20,511,14.25,45.10,absorption,584096,0,
33.81,14.22,13.32,19.09,511,14.25,46.31,absorption,585760,0,
33.75,14.22,13.32,19.14,416,14.25,45.02,absorption,587423,0,
33.75,14.22,13.32,19.09,442,14.25,46.93,absorption,589087,0,
33.69,14.22,13.32,19.26,443,14.28,44.41,absorption,590751,0,
33.69,14.23,13.33,19.17,511,14.25,46.89,absorption,592415,0,
33.63,14.23,13.33,19.26,511,14.25,44.36,absorption,594079,0,
33.63,14.23,13.33,19.23,511,14.28,46.14,absorption,595742,0,
33.56,14.23,13.33,19.26,511,14.28,44.86,absorption,597406,0,
33.56,14.23,13.33,19.17,510,14.25,45.37,absorption,599070,0,
33.56,14.23,13.33,19.14,511,14.25,45.32,absorption,600733,0,
33.56,14.23,13.33,19.09,511,14.25,45.97,absorption,602397,0,
33.56,14.23,13.33,19.12,433,14.22,45.39,absorption,604061,0,
33.56,14.23,13.33,19.09,444,14.22,46.07,absorption,605723,0,
33.50,14.23,13.33,19.09,442,14.22,45.52,absorption,607387,0,
33.63,14.23,13.33,19.12,444,14.22,45.52,absorption,609051,0,
33.56,14.23,13.33,19.09,445,14.22,45.53,absorption,610714,0,
33.56,14.23,13.33,19.12,444,14.19,45.53,absorption,612378,0,
33.56,14.23,13.33,19.09,444,14.22,46.24,absorption,614042,0,
33.56,14.23,13.33,19.17,445,14.22,45.01,absorption,615705,0,
33.50,14.23,13.33,19.12,445,14.22,46.28,absorption,617369,0,
33.50,14.23,13.33,19.20,446,14.22,45.06,absorption,619033,0,
33.50,14.23,13.33,19.09,447,14.22,46.33,absorption,620696,0,
33.50,14.23,13.33,19.17,444,14.22,45.10,absorption,622360,0,
33.50,14.23,13.33,19.12,445,14.22,46.37,absorption,624024,0,
33.50,14.23,13.33,19.17,446,14.22,45.14,absorption,625687,0,
33.50,14.23,13.33,19.17,445,14.22,45.72,absorption,627351,0,
33.50,14.23,13.33,19.17,446,14.22,45.72,absorption,629015,0,
33.50,14.23,13.33,19.14,445,14.22,45.73,absorption,630678,0,
33.56,14.23,13.33,19.09,443,14.22,46.44,absorption,632342,0,
33.56,14.23,13.33,19.17,446,14.19,44.51,absorption,634005,0,
33.50,14.23,13.33,19.06,445,14.22,47.01,absorption,635669,0,
33.56,14.23,13.33,19.14,444,14.22,45.22,absorption,637333,0,
33.50,14.23,13.33,19.14,442,14.22,45.78,absorption,638996,0,
33.56,14.23,13.33,19.09,444,14.19,45.79,absorption,640660,0,
33.50,14.23,13.33,19.09,445,14.22,45.80,absorption,642323,0,
33.56,14.23,13.33,19.09,445,14.22,45.80,absorption,643987,0,
33.56,14.23,13.33,19.12,444,14.22,45.81,absorption,645651,0,
33.63,14.23,13.33,19.14,446,14.22,45.81,absorption,647314,0,
33.63,14.23,13.33,19.14,446,14.22,45.82,absorption,648978,0,
33.63,14.23,13.33,19.14,446,14.22,45.83,absorption,650642,0,
33.63,14.23,13.33,19.14,446,14.22,45.83,absorption,652305,0,
33.63,14.23,13.33,19.09,511,14.22,46.53,absorption,653969,0,
33.63,14.23,13.33,19.14,511,14.22,44.60,absorption,655633,0,
33.69,14.23,13.33,19.06,511,14.22,46.39,absorption,657297,0,
33.75,14.23,13.33,19.12,511,14.22,45.14,absorption,658960,0,
33.69,14.23,13.33,19.03,512,14.22,46.37,absorption,660624,0,
33.75,14.22,13.32,19.09,510,14.25,45.11,absorption,662288,0,
33.75,14.22,13.32,19.06,426,14.25,46.35,absorption,663951,0,
33.81,14.22,13.32,19.17,442,14.25,45.09,absorption,665615,0,
33.81,14.22,13.32,19.12,444,14.25,46.32,absorption,667279,0,
33.81,14.22,13.32,19.20,444,14.25,45.06,absorption,668943,0,
33.88,14.22,13.32,19.23,444,14.25,45.59,absorption,670606,0,
33.81,14.22,13.32,19.17,510,14.25,46.26,absorption,672270,0,
33.88,14.22,13.32,19.23,512,14.28,44.29,absorption,673934,0,
33.88,14.22,13.32,19.14,419,14.28,46.06,absorption,675598,0,
